,-5,-4,-3,-2,-1,+1,+2,+3,+4
P,0.876130335,0.751198704,0.667276342,0.73278964,0.398528776,0.184347431,1.236761203,0.797653935,0.681820247
G,0.904906719,0.692666693,0.673152819,0.796845516,0.970278636,0.16742098,0.883529283,0.69084276,0.85217825
A,0.964385595,0.822380441,0.749272953,0.683856897,0.729866032,0.250047534,0.5952835,0.717967706,0.716444198
C,0.802701018,0.779432319,0.699140649,0.593920549,0.854020838,0.423283821,0.701518058,0.890339767,0.803674033
S,0.84717885,0.881238471,1.058133022,1.13365091,0.777803752,0.463351963,1.315887532,1.104299839,0.934692697
T,0.832177805,0.808861334,1.076090779,0.710876528,0.754015893,0.239653342,0.797186905,0.697680283,0.838297984
V,0.920170415,0.816164251,0.855742364,0.632679539,0.961005125,0.567923742,0.505322672,0.665293849,0.912721567
I,0.941927804,0.925164647,0.977669526,0.768282712,0.934005428,1.21331743,0.717810372,1.017213217,1.110993535
L,0.993862382,1.033839026,0.860688121,1.111036356,1.175891367,2.09809245,0.717768671,1.004213614,1.225983903
M,0.971929893,1.056073796,1.218129294,0.948834417,1.200041227,1.044449192,0.869097186,1.231511011,0.953748644
F,1.051765352,0.975633032,1.005518797,0.876024524,1.147974002,2.607394613,0.991644908,1.132100229,1.191820244
Y,1.373996352,1.686428658,1.895563009,1.960429044,1.881431993,2.706018107,1.611328514,1.658080268,1.27433469
W,1.176428845,1.402592937,1.298282549,1.296834868,2.291546122,3.232679831,1.503108637,1.271410412,1.290209556
H,1.022288565,1.265793616,1.102078609,1.174951943,0.833541649,2.166036018,1.351988625,1.297972489,1.007275112
K,1.067379249,1.05585645,0.835010531,0.99692543,0.834459317,0.185956859,0.890766182,0.863890265,1.103362963
R,1.096330734,1.186330908,1.330475182,1.282132601,1.107015623,0.372377939,1.099489479,1.230722993,1.368427943
Q,0.912888768,0.881347144,1.008310958,1.046699904,0.956778787,0.362293118,1.54655088,1.157311418,1.042205924
N,1.015094469,0.924947302,0.83159789,1.424385466,0.717283851,0.37206092,1.171691665,0.930351742,0.906471872
D,1.096068083,1.200719397,0.855742364,0.896394464,0.587985039,0.241128595,0.696224777,0.743291468,0.770430957
E,1.132388765,0.853330874,1.002124241,0.932448689,0.886526542,1.102166118,0.797040953,0.897852734,1.014905683
pT,0.868586037,0.700621647,0.811486537,0.589133892,0.494959435,0.016279386,0.50885772,0.590869108,0.750147565
pY,0.590395118,1.020537264,0.886383796,1.039629347,1.056783733,0.056403843,0.418135673,0.704405233,0.722540462
